# Total Phase Data Center(tm) v7.01
# (c) 2005-2021 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Summary
0,HS,2011,4:00.052.075,440.868.466 ms,12 B,,48,02,IN txn   [3527 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2012,4:00.052.075,440.742.766 ms,,,48,02,   [3527 IN-NAK],
1,HS,2013,4:00.492.942,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2014,4:00.492.942,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2015,4:00.492.943,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2016,4:01.337.892,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2017,4:00.493.078,844.871.116 ms,12 B,,48,02,IN txn   [6759 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2018,4:00.493.078,844.745.416 ms,,,48,02,   [6759 IN-NAK],
1,HS,2019,4:01.337.947,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2020,4:01.337.948,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2021,4:01.337.949,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2022,4:01.816.895,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2023,4:01.338.084,478.867.966 ms,12 B,,48,02,IN txn   [3831 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2024,4:01.338.084,478.742.266 ms,,,48,02,   [3831 IN-NAK],
1,HS,2025,4:01.816.951,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2026,4:01.816.951,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2027,4:01.816.952,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2028,4:02.603.900,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2029,4:01.817.086,786.870.783 ms,12 B,,48,02,IN txn   [6295 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2030,4:01.817.086,786.745.066 ms,,,48,02,   [6295 IN-NAK],
1,HS,2031,4:02.603.956,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2032,4:02.603.956,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2033,4:02.603.957,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2034,4:03.385.904,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2035,4:02.604.091,781.870.633 ms,12 B,,48,02,IN txn   [6255 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2036,4:02.604.091,781.744.933 ms,,,48,02,   [6255 IN-NAK],
1,HS,2037,4:03.385.961,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2038,4:03.385.961,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2039,4:03.385.962,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2040,4:04.350.910,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2041,4:03.386.096,964.871.850 ms,12 B,,48,02,IN txn   [7719 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2042,4:03.386.096,964.746.150 ms,,,48,02,   [7719 IN-NAK],
1,HS,2043,4:04.350.967,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2044,4:04.350.967,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2045,4:04.350.968,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2046,4:05.342.916,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2047,4:04.351.103,991.872.050 ms,12 B,,48,02,IN txn   [7935 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2048,4:04.351.103,991.746.350 ms,,,48,02,   [7935 IN-NAK],
1,HS,2049,4:05.342.973,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2050,4:05.342.974,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2051,4:05.342.975,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2052,4:05.745.918,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2053,4:05.343.109,402.868.250 ms,12 B,,48,02,IN txn   [3223 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2054,4:05.343.109,402.742.550 ms,,,48,02,   [3223 IN-NAK],
1,HS,2055,4:05.745.976,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2056,4:05.745.977,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2057,4:05.745.977,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2058,4:06.634.924,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2059,4:05.746.102,888.880.766 ms,12 B,,48,02,IN txn   [7111 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2060,4:05.746.102,888.755.050 ms,,,48,02,   [7111 IN-NAK],
1,HS,2061,4:06.634.982,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2062,4:06.634.982,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2063,4:06.634.983,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2064,4:07.466.929,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2065,4:06.635.117,831.871.050 ms,12 B,,48,02,IN txn   [6655 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2066,4:06.635.117,831.745.350 ms,,,48,02,   [6655 IN-NAK],
1,HS,2067,4:07.466.987,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2068,4:07.466.988,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2069,4:07.466.988,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2070,4:07.890.931,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2071,4:07.467.123,423.868.350 ms,12 B,,48,02,IN txn   [3391 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2072,4:07.467.123,423.742.650 ms,,,48,02,   [3391 IN-NAK],
1,HS,2073,4:07.890.990,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2074,4:07.890.990,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2075,4:07.890.991,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2076,4:08.835.937,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2077,4:07.891.126,944.871.750 ms,12 B,,48,02,IN txn   [7559 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2078,4:07.891.126,944.746.050 ms,,,48,02,   [7559 IN-NAK],
1,HS,2079,4:08.835.996,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2080,4:08.835.997,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2081,4:08.835.997,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2082,4:09.687.942,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2083,4:08.836.132,851.871.150 ms,12 B,,48,02,IN txn   [6815 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2084,4:08.836.132,851.745.450 ms,,,48,02,   [6815 IN-NAK],
1,HS,2085,4:09.688.002,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2086,4:09.688.002,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2087,4:09.688.003,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2088,4:10.585.947,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2089,4:09.688.130,897.879.166 ms,12 B,,48,02,IN txn   [7183 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2090,4:09.688.130,897.753.450 ms,,,48,02,   [7183 IN-NAK],
1,HS,2091,4:10.586.008,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2092,4:10.586.008,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2093,4:10.586.009,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2094,4:11.572.953,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2095,4:10.586.137,986.877.733 ms,12 B,,48,02,IN txn   [7895 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2096,4:10.586.137,986.752.033 ms,,,48,02,   [7895 IN-NAK],
1,HS,2097,4:11.573.014,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2098,4:11.573.014,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2099,4:11.573.015,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2100,4:12.246.957,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2101,4:11.573.142,673.877.416 ms,12 B,,48,02,IN txn   [5391 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2102,4:11.573.142,673.751.683 ms,,,48,02,   [5391 IN-NAK],
1,HS,2103,4:12.247.018,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2104,4:12.247.019,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2105,4:12.247.019,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2106,4:13.142.963,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2107,4:12.247.146,895.879.366 ms,12 B,,48,02,IN txn   [7167 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2108,4:12.247.146,895.753.666 ms,,,48,02,   [7167 IN-NAK],
1,HS,2109,4:13.143.024,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2110,4:13.143.025,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2111,4:13.143.025,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2112,4:13.764.967,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2113,4:13.143.150,621.884.516 ms,12 B,,48,02,IN txn   [4975 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2114,4:13.143.150,621.754.050 ms,,,48,02,   [4975 IN-NAK],
1,HS,2115,4:13.765.033,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2116,4:13.765.033,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2117,4:13.765.034,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2118,4:14.485.971,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2119,4:13.765.161,720.872.866 ms,12 B,,48,02,IN txn   [5767 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2120,4:13.765.161,720.747.166 ms,,,48,02,   [5767 IN-NAK],
1,HS,2121,4:14.486.033,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2122,4:14.486.033,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2123,4:14.486.034,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2124,4:15.043.974,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2125,4:14.486.169,557.868.783 ms,12 B,,48,02,IN txn   [4463 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2126,4:14.486.169,557.743.083 ms,,,48,02,   [4463 IN-NAK],
1,HS,2127,4:15.044.036,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2128,4:15.044.037,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2129,4:15.044.038,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2130,4:15.538.977,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2131,4:15.044.172,494.868.850 ms,12 B,,48,02,IN txn   [3959 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2132,4:15.044.172,494.743.150 ms,,,48,02,   [3959 IN-NAK],
1,HS,2133,4:15.539.040,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2134,4:15.539.040,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2135,4:15.539.041,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2136,4:16.026.980,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2137,4:15.539.175,487.868.750 ms,12 B,,48,02,IN txn   [3903 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2138,4:15.539.175,487.743.033 ms,,,48,02,   [3903 IN-NAK],
1,HS,2139,4:16.027.043,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2140,4:16.027.043,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2141,4:16.027.044,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2142,4:16.506.983,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2143,4:16.027.178,479.868.766 ms,12 B,,48,02,IN txn   [3839 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2144,4:16.027.178,479.743.066 ms,,,48,02,   [3839 IN-NAK],
1,HS,2145,4:16.507.046,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2146,4:16.507.046,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2147,4:16.507.047,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2148,4:17.423.988,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2149,4:16.507.172,916.880.666 ms,12 B,,48,02,IN txn   [7335 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2150,4:16.507.172,916.754.966 ms,,,48,02,   [7335 IN-NAK],
1,HS,2151,4:17.424.052,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2152,4:17.424.052,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2153,4:17.424.053,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2154,4:18.194.993,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2155,4:17.424.177,770.880.733 ms,12 B,,48,02,IN txn   [6167 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2156,4:17.424.177,770.755.033 ms,,,48,02,   [6167 IN-NAK],
1,HS,2157,4:18.195.057,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2158,4:18.195.057,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2159,4:18.195.058,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2160,4:19.120.999,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2161,4:18.195.192,925.871.633 ms,12 B,,48,02,IN txn   [7407 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2162,4:18.195.192,925.745.916 ms,,,48,02,   [7407 IN-NAK],
1,HS,2163,4:19.121.063,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2164,4:19.121.063,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2165,4:19.121.064,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2166,4:19.537.001,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2167,4:19.121.198,415.868.383 ms,12 B,,48,02,IN txn   [3327 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2168,4:19.121.198,415.742.666 ms,,,48,02,   [3327 IN-NAK],
1,HS,2169,4:19.537.065,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2170,4:19.537.066,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2171,4:19.537.067,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2172,4:20.074.004,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2173,4:19.537.202,536.868.350 ms,12 B,,48,02,IN txn   [4295 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2174,4:19.537.202,536.742.633 ms,,,48,02,   [4295 IN-NAK],
1,HS,2175,4:20.074.069,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2176,4:20.074.069,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2177,4:20.074.070,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2178,4:20.601.007,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2179,4:20.074.205,526.869.033 ms,12 B,,48,02,IN txn   [4215 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2180,4:20.074.205,526.743.333 ms,,,48,02,   [4215 IN-NAK],
1,HS,2181,4:20.601.072,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2182,4:20.601.073,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2183,4:20.601.074,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2184,4:21.308.012,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2185,4:20.601.199,706.879.583 ms,12 B,,48,02,IN txn   [5655 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2186,4:20.601.199,706.753.866 ms,,,48,02,   [5655 IN-NAK],
1,HS,2187,4:21.308.077,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2188,4:21.308.077,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2189,4:21.308.078,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2190,4:22.110.017,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2191,4:21.308.213,801.870.283 ms,12 B,,48,02,IN txn   [6415 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2192,4:21.308.213,801.744.583 ms,,,48,02,   [6415 IN-NAK],
1,HS,2193,4:22.110.082,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2194,4:22.110.083,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2195,4:22.110.083,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2196,4:22.842.021,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2197,4:22.110.218,731.870.333 ms,12 B,,48,02,IN txn   [5855 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2198,4:22.110.218,731.744.616 ms,,,48,02,   [5855 IN-NAK],
1,HS,2199,4:22.842.087,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2200,4:22.842.087,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2201,4:22.842.088,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2202,4:23.516.025,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2203,4:22.842.222,673.869.883 ms,12 B,,48,02,IN txn   [5391 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2204,4:22.842.222,673.744.150 ms,,,48,02,   [5391 IN-NAK],
1,HS,2205,4:23.516.091,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2206,4:23.516.092,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2207,4:23.516.092,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2208,4:24.339.030,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2209,4:23.516.227,822.870.950 ms,12 B,,48,02,IN txn   [6583 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2210,4:23.516.227,822.745.233 ms,,,48,02,   [6583 IN-NAK],
1,HS,2211,4:24.339.096,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2212,4:24.339.097,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2213,4:24.339.098,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2214,4:25.155.035,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2215,4:24.339.232,815.870.550 ms,12 B,,48,02,IN txn   [6527 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2216,4:24.339.232,815.744.850 ms,,,48,02,   [6527 IN-NAK],
1,HS,2217,4:25.155.102,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2218,4:25.155.102,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2219,4:25.155.103,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2220,4:25.974.040,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2221,4:25.155.237,818.870.900 ms,12 B,,48,02,IN txn   [6551 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2222,4:25.155.237,818.745.200 ms,,,48,02,   [6551 IN-NAK],
1,HS,2223,4:25.974.107,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2224,4:25.974.107,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2225,4:25.974.108,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2226,4:26.407.042,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2227,4:25.974.243,432.868.333 ms,12 B,,48,02,IN txn   [3463 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2228,4:25.974.243,432.742.633 ms,,,48,02,   [3463 IN-NAK],
1,HS,2229,4:26.407.110,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2230,4:26.407.110,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2231,4:26.407.111,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2232,4:27.152.047,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2233,4:26.407.245,744.870.300 ms,12 B,,48,02,IN txn   [5959 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2234,4:26.407.245,744.744.600 ms,,,48,02,   [5959 IN-NAK],
1,HS,2235,4:27.152.115,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2236,4:27.152.115,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2237,4:27.152.116,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2238,4:28.074.052,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2239,4:27.152.251,921.870.850 ms,12 B,,48,02,IN txn   [7375 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2240,4:27.152.251,921.745.166 ms,,,48,02,   [7375 IN-NAK],
1,HS,2241,4:28.074.121,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2242,4:28.074.121,283 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2243,4:28.074.122,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2244,4:28.841.057,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2245,4:28.074.256,766.870.466 ms,12 B,,48,02,IN txn   [6135 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2246,4:28.074.256,766.744.766 ms,,,48,02,   [6135 IN-NAK],
1,HS,2247,4:28.841.125,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2248,4:28.841.126,266 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2249,4:28.841.127,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2250,4:29.822.063,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2251,4:28.841.261,980.871.533 ms,12 B,,48,02,IN txn   [7847 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2252,4:28.841.261,980.745.816 ms,,,48,02,   [7847 IN-NAK],
1,HS,2253,4:29.822.132,83 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2254,4:29.822.132,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2255,4:29.822.133,50 ns,1 B,,48,02,   ACK packet,D2
0,HS,2256,4:30.681.068,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,HS,2257,4:29.822.267,858.871.150 ms,12 B,,48,02,IN txn   [6871 POLL],00 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2258,4:29.822.267,858.745.450 ms,,,48,02,   [6871 IN-NAK],
1,HS,2259,4:30.681.137,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2260,4:30.681.138,283 ns,15 B,,48,02,   DATA0 packet,C3 00 00 00 00 0F 00 00 00 00 00 00 00 DB BD
1,HS,2261,4:30.681.138,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2262,4:31.454.072,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,HS,2263,4:30.681.264,772.879.316 ms,12 B,,48,02,IN txn   [6183 POLL],80 00 00 00 0F 00 00 00 00 00 00 00
1,HS,2264,4:30.681.264,772.753.616 ms,,,48,02,   [6183 IN-NAK],
1,HS,2265,4:31.454.142,66 ns,3 B,,48,02,   IN packet,69 30 51
1,HS,2266,4:31.454.143,266 ns,15 B,,48,02,   DATA1 packet,4B 80 00 00 00 0F 00 00 00 00 00 00 00 D9 C3
1,HS,2267,4:31.454.143,33 ns,1 B,,48,02,   ACK packet,D2
0,HS,2268,4:32.287.077,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
